,Portfolio Value,Cash,Units
1155,10054.894314606203,28365.0,-32.10193836619989
1156,10058.425527826485,28365.0,-32.10193836619989
1157,10059.709605361131,28365.0,-32.10193836619989
1158,10061.15419258761,28365.0,-32.10193836619989
1159,10065.327444575216,28365.0,-32.10193836619989
1160,10075.43955516057,28365.0,-32.10193836619989
1161,10079.291787764514,28365.0,-32.10193836619989
1162,10077.378512237889,28365.0,-32.10193836619989
1163,10093.09562126198,28365.0,-32.10193836619989
1164,10088.601349890712,28365.0,-32.10193836619989
1165,10094.540208488459,28365.0,-32.10193836619989
1166,10095.503266639444,28365.0,-32.10193836619989
1167,10089.564408041697,28365.0,-32.10193836619989
1168,10090.492154060481,28365.0,-32.10193836619989
1169,10095.021737563951,28365.0,-32.10193836619989
1170,10091.628562678645,28365.0,-32.10193836619989
1171,10086.67523358874,28365.0,-32.10193836619989
1172,10089.243388658035,28365.0,-32.10193836619989
1173,10079.933826531838,28365.0,-32.10193836619989
1174,10081.057394374655,28365.0,-32.10193836619989
1175,10078.970768380852,28365.0,-32.10193836619989
1176,10074.036700453966,28365.0,-32.10193836619989
1177,10078.64974899719,28365.0,-32.10193836619989
1178,10068.537638411837,28365.0,-32.10193836619989
1179,10060.858854754642,28365.0,-32.10193836619989
1180,10057.141450291836,28365.0,-32.10193836619989
1181,10051.684120769582,28365.0,-32.10193836619989
1182,10080.2548459155,28365.0,-32.10193836619989
1183,10080.2548459155,28365.0,-32.10193836619989
1184,10082.180962217473,28365.0,-32.10193836619989
1185,10077.686690846203,28365.0,-32.10193836619989
1186,10079.933826531838,28365.0,-32.10193836619989
1187,10080.896884682825,28365.0,-32.10193836619989
1188,10094.700718180291,28365.0,-32.10193836619989
1189,10086.033194821417,28365.0,-32.10193836619989
1190,10087.959311123388,28365.0,-32.10193836619989
1191,10090.848485576345,28365.0,-32.10193836619989
1192,10099.194989551557,28365.0,-32.10193836619989
1193,10092.614092186488,28365.0,-32.10193836619989
1194,10088.601349890712,28365.0,-32.10193836619989
1195,10083.78605913578,28365.0,-32.10193836619989
1196,10086.67523358874,28365.0,-32.10193836619989
1197,10081.538923450147,28365.0,-32.10193836619989
1198,10088.440840198882,28365.0,-32.10193836619989
1199,10083.46503975212,28365.0,-32.10193836619989
1200,10076.723632695219,28365.0,-32.10193836619989
1201,10069.821715946486,28365.0,-32.10193836619989
1202,10075.279045468738,28365.0,-32.10193836619989
1203,10080.575865299163,28365.0,-32.10193836619989
1204,10077.368881656379,28365.0,-32.10193836619989
1205,10065.487954267048,28365.0,-32.10193836619989
1206,10071.587322556625,28365.0,-32.10193836619989
1207,10067.471854058078,28365.0,-32.10193836619989
1208,10070.46375471381,28365.0,-32.10193836619989
1209,10079.933826531838,28365.0,-32.10193836619989
1210,10074.637006701416,28365.0,-32.10193836619989
1211,10071.908341940289,28365.0,-32.10193836619989
1212,10070.945283789302,28365.0,-32.10193836619989
1213,10076.563123003387,28365.0,-32.10193836619989
1214,10069.01916748733,28365.0,-32.10193836619989
1215,10067.093051185358,28365.0,-32.10193836619989
1216,10073.513438858598,28365.0,-32.10193836619989
1217,10074.797516393246,28365.0,-32.10193836619989
1218,10072.550380707613,28365.0,-32.10193836619989
1219,10072.389871015781,28365.0,-32.10193836619989
1220,10073.352929166767,28365.0,-32.10193836619989
1221,10081.699433141977,28365.0,-32.10193836619989
1222,10083.59986789326,28365.0,-32.10193836619989
1223,10082.180962217473,28365.0,-32.10193836619989
1224,10083.432937813754,28365.0,-32.10193836619989
1225,10086.67523358874,28365.0,-32.10193836619989
1226,10090.527466192685,28365.0,-32.10193836619989
1227,10091.972053419164,28365.0,-32.10193836619989
1228,10088.601349890712,28365.0,-32.10193836619989
1229,10076.081593927895,28365.0,-32.10193836619989
1230,10061.635721663104,28365.0,-32.10193836619989
1231,10060.351644128457,28365.0,-32.10193836619989
1232,10057.141450291836,28365.0,-32.10193836619989
1233,10062.919799197753,28365.0,-32.10193836619989
1234,10064.203876732401,28365.0,-32.10193836619989
1235,10061.635721663104,28365.0,-32.10193836619989
1236,10058.586037518315,28365.0,-32.10193836619989
1237,10044.94271371268,28365.0,-32.10193836619989
1238,10045.10322340451,28365.0,-32.10193836619989
1239,10043.658636178032,28365.0,-32.10193836619989
1240,10051.549292628444,28365.0,-32.10193836619989
1241,10060.351644128457,28365.0,-32.10193836619989
1242,10064.845915499724,28365.0,-32.10193836619989
1243,10078.007710229867,28365.0,-32.10193836619989
1244,10081.217904066485,28365.0,-32.10193836619989
1245,10087.959311123388,28365.0,-32.10193836619989
1246,10095.021737563951,28365.0,-32.10193836619989
1247,10097.589892633247,28365.0,-32.10193836619989
1248,10112.998823049023,28365.0,-32.10193836619989
1249,10097.268873249586,28365.0,-32.10193836619989
1250,10099.35549924339,28365.0,-32.10193836619989
1251,10107.220474143107,28365.0,-32.10193836619989
1252,10098.36675954171,28365.0,-32.10193836619989
1253,10103.528751230995,28365.0,-32.10193836619989
1254,10090.206446809023,28365.0,-32.10193836619989
1255,10099.837028318881,28365.0,-32.10193836619989
1256,10095.663776331276,28365.0,-32.10193836619989
1257,10090.55956813105,28365.0,-32.10193836619989
1258,10080.575865299163,28365.0,-32.10193836619989
1259,10077.365671462541,28365.0,-32.10193836619989
1260,10081.217904066485,28365.0,-32.10193836619989
1261,10072.22936132395,28365.0,-32.10193836619989
1262,10070.303245021978,28365.0,-32.10193836619989
1263,10061.635721663104,28365.0,-32.10193836619989
1264,10073.478126726397,28365.0,-32.10193836619989
1265,10076.402613311557,28365.0,-32.10193836619989
1266,10073.834458242261,28365.0,-32.10193836619989
1267,10083.78605913578,28365.0,-32.10193836619989
1268,10070.62426440564,28365.0,-32.10193836619989
1269,10070.303245021978,28365.0,-32.10193836619989
1270,10067.093051185358,28365.0,-32.10193836619989
1271,10163.719885667619,28365.0,-32.10193836619989
1272,10149.595032786492,28365.0,-32.10193836619989
1273,10152.48420723945,28365.0,-32.10193836619989
1274,10143.174645113251,28365.0,-32.10193836619989
1275,10146.384838949873,28365.0,-32.10193836619989
1276,10139.64343189297,28365.0,-32.10193836619989
1277,10140.606490043956,28365.0,-32.10193836619989
1278,10137.075276823674,28365.0,-32.10193836619989
1279,10128.728772848463,28365.0,-32.10193836619989
1280,10131.296927917758,28365.0,-32.10193836619989
1281,10140.285470660294,28365.0,-32.10193836619989
1282,10151.521149088463,28365.0,-32.10193836619989
1283,10161.151730598323,28365.0,-32.10193836619989
1284,10157.29949799438,28365.0,-32.10193836619989
1285,10153.126246006774,28365.0,-32.10193836619989
1286,10149.27401340283,28365.0,-32.10193836619989
1287,10139.64343189297,28365.0,-32.10193836619989
1288,10127.926224389306,28365.0,-32.10193836619989
1289,10138.03833497466,28365.0,-32.10193836619989
1290,10134.82814113804,28365.0,-32.10193836619989
1291,10149.595032786492,28365.0,-32.10193836619989
1292,10156.978478610718,28365.0,-32.10193836619989
1293,10146.705858333535,28365.0,-32.10193836619989
1294,10154.731342925084,28365.0,-32.10193836619989
1295,10155.694401076069,28365.0,-32.10193836619989
1296,10163.398866283958,28365.0,-32.10193836619989
1297,10157.941536761702,28365.0,-32.10193836619989
1298,10161.151730598323,28365.0,-32.10193836619989
1299,10164.682943818607,28365.0,-32.10193836619989
1300,10165.967021353254,28365.0,-32.10193836619989
1301,10167.251098887902,28365.0,-32.10193836619989
1302,10181.69697115269,28365.0,-32.10193836619989
1303,10185.549203756635,28365.0,-32.10193836619989
1304,10177.202699781423,28365.0,-32.10193836619989
1305,10179.77085485072,28365.0,-32.10193836619989
1306,10179.77085485072,28365.0,-32.10193836619989
1307,10166.93007950424,28365.0,-32.10193836619989
1308,10167.251098887902,28365.0,-32.10193836619989
1309,10169.979763649028,28365.0,-32.10193836619989
1310,10163.077846900296,28365.0,-32.10193836619989
1311,10160.509691831001,28365.0,-32.10193836619989
1312,10166.93007950424,28365.0,-32.10193836619989
1313,10177.844738548747,28365.0,-32.10193836619989
1314,10183.944106838326,28365.0,-32.10193836619989
1315,10174.313525328467,28365.0,-32.10193836619989
1316,10179.128816083396,28365.0,-32.10193836619989
1317,10181.375951769029,28365.0,-32.10193836619989
1318,10178.486777316073,28365.0,-32.10193836619989
1319,10184.907164989312,28365.0,-32.10193836619989
1320,10180.733913001706,28365.0,-32.10193836619989
1321,10173.029447793819,28365.0,-32.10193836619989
1322,10161.793769365648,28365.0,-32.10193836619989
1323,10157.46000768621,28365.0,-32.10193836619989
1324,10156.978478610718,28365.0,-32.10193836619989
1325,10155.694401076069,28365.0,-32.10193836619989
1326,10161.151730598323,28365.0,-32.10193836619989
1327,10167.251098887902,28365.0,-32.10193836619989
1328,10174.634544712128,28365.0,-32.10193836619989
1329,10174.313525328467,28365.0,-32.10193836619989
1330,10178.486777316073,28365.0,-32.10193836619989
1331,10191.327552662551,28365.0,-32.10193836619989
1332,10189.72245574424,28365.0,-32.10193836619989
1333,10190.685513895229,28365.0,-32.10193836619989
1334,10204.489347392695,28365.0,-32.10193836619989
1335,10209.304638147623,28365.0,-32.10193836619989
1336,10206.094444311002,28365.0,-32.10193836619989
1337,10198.389979103116,28365.0,-32.10193836619989
1338,10199.03201787044,28365.0,-32.10193836619989
1339,10187.154300674945,28365.0,-32.10193836619989
1340,10190.043475127903,28365.0,-32.10193836619989
1341,10197.42692095213,28365.0,-32.10193836619989
1342,10209.946676914948,28365.0,-32.10193836619989
1343,10215.725025820862,28365.0,-32.10193836619989
1344,10214.119928902554,28365.0,-32.10193836619989
1345,10223.750510412414,28365.0,-32.10193836619989
1346,10213.47789013523,28365.0,-32.10193836619989
1347,10210.909735065934,28365.0,-32.10193836619989
1348,10210.909735065934,28365.0,-32.10193836619989
1349,10208.020560612975,28365.0,-32.10193836619989
1350,10215.404006437202,28365.0,-32.10193836619989
1351,10226.960704249033,28365.0,-32.10193836619989
1352,10230.491917469317,28365.0,-32.10193836619989
1353,10224.7135685634,28365.0,-32.10193836619989
1354,10229.538489899838,28365.0,-32.10193836619989
1355,10230.812936852977,28365.0,-32.10193836619989
1356,10234.986188840583,28365.0,-32.10193836619989
1357,10243.011673432135,28365.0,-32.10193836619989
1358,10238.838421444529,28365.0,-32.10193836619989
1359,10227.281723632696,28365.0,-32.10193836619989
1360,10230.170898085653,28365.0,-32.10193836619989
1361,10221.503374726779,28365.0,-32.10193836619989
1362,10222.787452261427,28365.0,-32.10193836619989
1363,10218.935219657484,28365.0,-32.10193836619989
1364,10214.440948286216,28365.0,-32.10193836619989
1365,10215.08298705354,28365.0,-32.10193836619989
1366,10207.699541229313,28365.0,-32.10193836619989
1367,10210.909735065934,28365.0,-32.10193836619989
1368,10215.08298705354,28365.0,-32.10193836619989
1369,10219.901488002306,28365.0,-32.10193836619989
1370,10213.798909518891,28365.0,-32.10193836619989
1371,10206.415463694666,28365.0,-32.10193836619989
1372,10216.206554896356,28365.0,-32.10193836619989
1373,10212.354322292413,28365.0,-32.10193836619989
1374,10207.378521845652,28365.0,-32.10193836619989
1375,10204.810366776355,28365.0,-32.10193836619989
1376,10201.279153556074,28365.0,-32.10193836619989
1377,10201.279153556074,28365.0,-32.10193836619989
1378,10207.378521845652,28365.0,-32.10193836619989
1379,10205.45240554368,28365.0,-32.10193836619989
1380,10205.45240554368,28365.0,-32.10193836619989
1381,10199.674056637763,28365.0,-32.10193836619989
1382,10205.131386160017,28365.0,-32.10193836619989
1383,10207.378521845652,28365.0,-32.10193836619989
1384,10211.391264141426,28365.0,-32.10193836619989
1385,10214.119928902554,28365.0,-32.10193836619989
1386,10217.651142122835,28365.0,-32.10193836619989
1387,10222.787452261427,28365.0,-32.10193836619989
1388,10225.034587947062,28365.0,-32.10193836619989
1389,10227.92376240002,28365.0,-32.10193836619989
1390,10216.367064588188,28365.0,-32.10193836619989
1391,10217.972161506497,28365.0,-32.10193836619989
1392,10217.972161506497,28365.0,-32.10193836619989
1393,10225.034587947062,28365.0,-32.10193836619989
1394,10228.24478178368,28365.0,-32.10193836619989
1395,10226.318665481711,28365.0,-32.10193836619989
1396,10236.27026637523,28365.0,-32.10193836619989
1397,10237.55434390988,28365.0,-32.10193836619989
1398,10241.727595897486,28365.0,-32.10193836619989
1399,10241.085557130162,28365.0,-32.10193836619989
1400,10244.295750966781,28365.0,-32.10193836619989
1401,10234.986188840583,28365.0,-32.10193836619989
1402,10243.332692815795,28365.0,-32.10193836619989
1403,10228.565801167344,28365.0,-32.10193836619989
1404,10226.318665481711,28365.0,-32.10193836619989
1405,10219.577258424808,28365.0,-32.10193836619989
1406,10210.588715682272,28365.0,-32.10193836619989
1407,10217.972161506497,28365.0,-32.10193836619989
1408,10219.898277808468,28365.0,-32.10193836619989
1409,10223.750510412414,28365.0,-32.10193836619989
1410,10227.410131386161,28365.0,-32.10193836619989
1411,10232.257524079456,28365.0,-32.10193836619989
1412,10247.18492541974,28365.0,-32.10193836619989
1413,10250.074099872696,28365.0,-32.10193836619989
1414,10254.88618043379,28365.0,-32.10193836619989
1415,10253.60531309298,28365.0,-32.10193836619989
1416,10259.383661998896,28365.0,-32.10193836619989
1417,10263.23589460284,28365.0,-32.10193836619989
1418,10270.940359810727,28365.0,-32.10193836619989
1419,10275.113611798333,28365.0,-32.10193836619989
1420,10275.62082242452,28365.0,-32.10193836619989
1421,10273.829534263685,28365.0,-32.10193836619989
1422,10277.457053299066,28365.0,-32.10193836619989
1423,10277.681766867629,28365.0,-32.10193836619989
1424,10265.322520596643,28365.0,-32.10193836619989
1425,10270.654652559268,28365.0,-32.10193836619989
1426,10275.113611798333,28365.0,-32.10193836619989
1427,10270.619340427065,28365.0,-32.10193836619989
1428,10268.693224125094,28365.0,-32.10193836619989
1429,10263.23589460284,28365.0,-32.10193836619989
1430,10266.767107823121,28365.0,-32.10193836619989
1431,10276.07666994932,28365.0,-32.10193836619989
1432,10279.928902553263,28365.0,-32.10193836619989
1433,10281.533999471574,28365.0,-32.10193836619989
1434,10287.633367761151,28365.0,-32.10193836619989
1435,10287.312348377489,28365.0,-32.10193836619989
1436,10297.584968654674,28365.0,-32.10193836619989
1437,10301.437201258617,28365.0,-32.10193836619989
1438,10304.005356327913,28365.0,-32.10193836619989
1439,10303.68433694425,28365.0,-32.10193836619989
1440,10294.05375543439,28365.0,-32.10193836619989
1441,10286.02827084284,28365.0,-32.10193836619989
1442,10288.275406528475,28365.0,-32.10193836619989
1443,10279.28686378594,28365.0,-32.10193836619989
1444,10277.681766867629,28365.0,-32.10193836619989
1445,10269.335262892417,28365.0,-32.10193836619989
1446,10270.940359810727,28365.0,-32.10193836619989
1447,10265.804049672135,28365.0,-32.10193836619989
1448,10269.335262892417,28365.0,-32.10193836619989
1449,10275.434631181995,28365.0,-32.10193836619989
1450,10272.545456729038,28365.0,-32.10193836619989
1451,10277.039728100306,28365.0,-32.10193836619989
1452,10279.928902553263,28365.0,-32.10193836619989
1453,10271.582398578052,28365.0,-32.10193836619989
1454,10268.693224125094,28365.0,-32.10193836619989
1455,10271.903417961714,28365.0,-32.10193836619989
1456,10271.582398578052,28365.0,-32.10193836619989
1457,10266.767107823121,28365.0,-32.10193836619989
1458,10276.718708716644,28365.0,-32.10193836619989
1459,10276.07666994932,28365.0,-32.10193836619989
1460,10281.193718924891,28365.0,-32.10193836619989
1461,10285.707251459178,28365.0,-32.10193836619989
1462,10295.016813585378,28365.0,-32.10193836619989
1463,10292.769677899743,28365.0,-32.10193836619989
1464,10295.337832969039,28365.0,-32.10193836619989
1465,10295.979871736363,28365.0,-32.10193836619989
1466,10288.275406528475,28365.0,-32.10193836619989
1467,10297.584968654674,28365.0,-32.10193836619989
1468,10294.695794201716,28365.0,-32.10193836619989
1469,10288.275406528475,28365.0,-32.10193836619989
1470,10283.460115773545,28365.0,-32.10193836619989
1471,10288.596425912137,28365.0,-32.10193836619989
1472,10278.965844402277,28365.0,-32.10193836619989
1473,10272.545456729038,28365.0,-32.10193836619989
1474,10277.039728100306,28365.0,-32.10193836619989
1475,10273.508514880023,28365.0,-32.10193836619989
1476,10277.039728100306,28365.0,-32.10193836619989
1477,10278.323805634953,28365.0,-32.10193836619989
1478,10281.212980087912,28365.0,-32.10193836619989
1479,10283.139096389883,28365.0,-32.10193836619989
1480,10282.818077006223,28365.0,-32.10193836619989
1481,10275.434631181995,28365.0,-32.10193836619989
1482,10281.855018855234,28365.0,-32.10193836619989
1483,10263.877933370162,28365.0,-32.10193836619989
1484,10265.804049672135,28365.0,-32.10193836619989
1485,10258.42060384791,28365.0,-32.10193836619989
1486,10251.358177407345,28365.0,-32.10193836619989
1487,10252.963274325655,28365.0,-32.10193836619989
1488,10250.876648331852,28365.0,-32.10193836619989
1489,10261.951817068191,28365.0,-32.10193836619989
1490,10263.239104796676,28365.0,-32.10193836619989
1491,10262.593855835516,28365.0,-32.10193836619989
1492,10258.42060384791,28365.0,-32.10193836619989
1493,10250.074099872696,28365.0,-32.10193836619989
1494,10251.679196791007,28365.0,-32.10193836619989
1495,10262.593855835516,28365.0,-32.10193836619989
1496,10255.852448778613,28365.0,-32.10193836619989
1497,10261.63079768453,28365.0,-32.10193836619989
1498,10261.309778300867,28365.0,-32.10193836619989
1499,10260.31140801768,28365.0,-32.10193836619989
1500,10268.37220474143,28365.0,-32.10193836619989
1501,10271.582398578052,28365.0,-32.10193836619989
1502,10274.47157303101,28365.0,-32.10193836619989
1503,10274.150553647347,28365.0,-32.10193836619989
1504,10274.150553647347,28365.0,-32.10193836619989
1505,10278.00278625129,28365.0,-32.10193836619989
1506,10279.126354094109,28365.0,-32.10193836619989
1507,10275.755650565658,28365.0,-32.10193836619989
1508,10278.00278625129,28365.0,-32.10193836619989
1509,10283.460115773545,28365.0,-32.10193836619989
1510,10284.42317392453,28365.0,-32.10193836619989
1511,10283.460115773545,28365.0,-32.10193836619989
1512,10284.42317392453,28365.0,-32.10193836619989
1513,10288.9174452958,28365.0,-32.10193836619989
1514,10293.090697283405,28365.0,-32.10193836619989
1515,10297.905988038336,28365.0,-32.10193836619989
1516,10296.782420195519,28365.0,-32.10193836619989
1517,10289.559484063124,28365.0,-32.10193836619989
1518,10289.880503446784,28365.0,-32.10193836619989
1519,10283.941644849037,28365.0,-32.10193836619989
1520,10271.903417961714,28365.0,-32.10193836619989
1521,10275.755650565658,28365.0,-32.10193836619989
1522,10285.707251459178,28365.0,-32.10193836619989
1523,10292.734365767541,28365.0,-32.10193836619989
1524,10290.166210698246,28365.0,-32.10193836619989
1525,10287.633367761151,28365.0,-32.10193836619989
1526,10287.633367761151,28365.0,-32.10193836619989
1527,10293.090697283405,28365.0,-32.10193836619989
1528,10294.214265126222,28365.0,-32.10193836619989
1529,10295.6588523527,28365.0,-32.10193836619989
1530,10295.337832969039,28365.0,-32.10193836619989
1531,10298.869046189322,28365.0,-32.10193836619989
1532,10301.437201258617,28365.0,-32.10193836619989
1533,10302.400259409602,28365.0,-32.10193836619989
1534,10298.869046189322,28365.0,-32.10193836619989
1535,10295.01360339154,28365.0,-32.10193836619989
1536,10289.559484063124,28365.0,-32.10193836619989
1537,10290.52254221411,28365.0,-32.10193836619989
1538,10284.42317392453,28365.0,-32.10193836619989
1539,10284.42317392453,28365.0,-32.10193836619989
1540,10288.275406528475,28365.0,-32.10193836619989
1541,10290.843561597772,28365.0,-32.10193836619989
1542,10292.448658516081,28365.0,-32.10193836619989
1543,10292.127639132419,28365.0,-32.10193836619989
1544,10290.201522830446,28365.0,-32.10193836619989
1545,10287.312348377489,28365.0,-32.10193836619989
1546,10294.695794201716,28365.0,-32.10193836619989
1547,10295.979871736363,28365.0,-32.10193836619989
1548,10293.090697283405,28365.0,-32.10193836619989
1549,10293.572226358898,28365.0,-32.10193836619989
1550,10296.300891120025,28365.0,-32.10193836619989
1551,10301.787112386808,28365.0,-32.10193836619989
1552,10304.807904787069,28365.0,-32.10193836619989
1553,10311.38880215214,28365.0,-32.10193836619989
1554,10301.75822064228,28365.0,-32.10193836619989
1555,10305.931472629885,28365.0,-32.10193836619989
1556,10307.215550164534,28365.0,-32.10193836619989
1557,10311.709821535802,28365.0,-32.10193836619989
1558,10310.425744001152,28365.0,-32.10193836619989
1559,10312.030840919462,28365.0,-32.10193836619989
1560,10316.204092907068,28365.0,-32.10193836619989
1561,10305.931472629885,28365.0,-32.10193836619989
1562,10309.78370523383,28365.0,-32.10193836619989
1563,10312.99389907045,28365.0,-32.10193836619989
1564,10307.536569548196,28365.0,-32.10193836619989
1565,10312.030840919462,28365.0,-32.10193836619989
1566,10311.38880215214,28365.0,-32.10193836619989
1567,10306.57351139721,28365.0,-32.10193836619989
1568,10303.36331756059,28365.0,-32.10193836619989
1569,10308.820647082845,28365.0,-32.10193836619989
1570,10309.141666466505,28365.0,-32.10193836619989
1571,10308.820647082845,28365.0,-32.10193836619989
1572,10314.554053275046,28365.0,-32.10193836619989
1573,10304.326375711575,28365.0,-32.10193836619989
1574,10307.536569548196,28365.0,-32.10193836619989
1575,10295.979871736363,28365.0,-32.10193836619989
1576,10294.695794201716,28365.0,-32.10193836619989
1577,10304.968414478899,28365.0,-32.10193836619989
1578,10291.164580981434,28365.0,-32.10193836619989
1579,10287.312348377489,28365.0,-32.10193836619989
1580,10286.991328993829,28365.0,-32.10193836619989
1581,10294.695794201716,28365.0,-32.10193836619989
1582,10290.52254221411,28365.0,-32.10193836619989
1583,10284.42317392453,28365.0,-32.10193836619989
1584,10283.781135157207,28365.0,-32.10193836619989
1585,10293.411716667068,28365.0,-32.10193836619989
1586,10287.633367761151,28365.0,-32.10193836619989
1587,10295.6588523527,28365.0,-32.10193836619989
1588,10287.47285806932,28365.0,-32.10193836619989
1589,10278.644825018617,28365.0,-32.10193836619989
1590,10275.113611798333,28365.0,-32.10193836619989
1591,10275.113611798333,28365.0,-32.10193836619989
1592,10264.198952753824,28365.0,-32.10193836619989
1593,10260.34672014988,28365.0,-32.10193836619989
1594,10265.16201090481,28365.0,-32.10193836619989
1595,10274.150553647347,28365.0,-32.10193836619989
1596,10272.224437345374,28365.0,-32.10193836619989
1597,10278.00278625129,28365.0,-32.10193836619989
1598,10274.150553647347,28365.0,-32.10193836619989
1599,10274.47157303101,28365.0,-32.10193836619989
1600,10276.39768933298,28365.0,-32.10193836619989
1601,10285.386232075518,28365.0,-32.10193836619989
1602,10295.979871736363,28365.0,-32.10193836619989
1603,10292.127639132419,28365.0,-32.10193836619989
1604,10293.090697283405,28365.0,-32.10193836619989
1605,10299.511084956644,28365.0,-32.10193836619989
1606,10302.076029832106,28365.0,-32.10193836619989
1607,10309.78370523383,28365.0,-32.10193836619989
1608,10307.215550164534,28365.0,-32.10193836619989
1609,10305.931472629885,28365.0,-32.10193836619989
1610,10297.905988038336,28365.0,-32.10193836619989
1611,10298.54802680566,28365.0,-32.10193836619989
1612,10305.931472629885,28365.0,-32.10193836619989
1613,10318.130209209041,28365.0,-32.10193836619989
1614,10315.562054139746,28365.0,-32.10193836619989
1615,10319.093267360027,28365.0,-32.10193836619989
1616,10318.772247976365,28365.0,-32.10193836619989
1617,10320.698364278338,28365.0,-32.10193836619989
1618,10321.661422429323,28365.0,-32.10193836619989
1619,10316.454488026326,28365.0,-32.10193836619989
1620,10321.661422429323,28365.0,-32.10193836619989
1621,10329.365887637212,28365.0,-32.10193836619989
1622,10328.242319794394,28365.0,-32.10193836619989
1623,10332.897100857494,28365.0,-32.10193836619989
1624,10330.328945788197,28365.0,-32.10193836619989
1625,10335.946785002281,28365.0,-32.10193836619989
1626,10346.058895587636,28365.0,-32.10193836619989
1627,10344.180932193212,28365.0,-32.10193836619989
1628,10344.453798669325,28365.0,-32.10193836619989
1629,10347.663992505944,28365.0,-32.10193836619989
1630,10342.527682367352,28365.0,-32.10193836619989
1631,10340.283756875557,28365.0,-32.10193836619989
1632,10341.88564360003,28365.0,-32.10193836619989
1633,10340.280546681719,28365.0,-32.10193836619989
1634,10346.379914971296,28365.0,-32.10193836619989
1635,10333.539139624818,28365.0,-32.10193836619989
1636,10335.144236543128,28365.0,-32.10193836619989
1637,10347.985011889607,28365.0,-32.10193836619989
1638,10354.084380179185,28365.0,-32.10193836619989
1639,10338.996469147072,28365.0,-32.10193836619989
1640,10346.86144404679,28365.0,-32.10193836619989
1641,10347.663992505944,28365.0,-32.10193836619989
1642,10347.310871183916,28365.0,-32.10193836619989
1643,10343.490740518338,28365.0,-32.10193836619989
1644,10347.025163932458,28365.0,-32.10193836619989
1645,10336.107294694113,28365.0,-32.10193836619989
1646,10331.292003939183,28365.0,-32.10193836619989
1647,10319.41428674369,28365.0,-32.10193836619989
1648,10323.587538731295,28365.0,-32.10193836619989
1649,10330.970984555523,28365.0,-32.10193836619989
1650,10330.328945788197,28365.0,-32.10193836619989
1651,10334.502197775802,28365.0,-32.10193836619989
1652,10349.91112819158,28365.0,-32.10193836619989
1653,10355.689477097496,28365.0,-32.10193836619989
1654,10364.357000456368,28365.0,-32.10193836619989
1655,10361.788845387073,28365.0,-32.10193836619989
1656,10367.246174909327,28365.0,-32.10193836619989
1657,10359.862729085102,28365.0,-32.10193836619989
1658,10356.65253524848,28365.0,-32.10193836619989
1659,10347.628680373742,28365.0,-32.10193836619989
1660,10336.588823769605,28365.0,-32.10193836619989
1661,10297.263949271011,28365.0,-32.10193836619989
1662,10275.755650565658,28365.0,-32.10193836619989
1663,10264.802469195109,28365.0,-32.10193836619989
1664,10258.741623231572,28365.0,-32.10193836619989
1665,10267.088127206784,28365.0,-32.10193836619989
1666,10256.654997237769,28365.0,-32.10193836619989
1667,10249.753080489036,28365.0,-32.10193836619989
1668,10248.79002233805,28365.0,-32.10193836619989
1669,10236.27026637523,28365.0,-32.10193836619989
1670,10236.912305142556,28365.0,-32.10193836619989
1671,10258.099584464248,28365.0,-32.10193836619989
1672,10249.753080489036,28365.0,-32.10193836619989
1673,10252.642254941995,28365.0,-32.10193836619989
1674,10247.18492541974,28365.0,-32.10193836619989
1675,10248.469002954389,28365.0,-32.10193836619989
1676,10246.542886652416,28365.0,-32.10193836619989
1677,10233.702111305935,28365.0,-32.10193836619989
1678,10244.295750966781,28365.0,-32.10193836619989
1679,10235.94924699157,28365.0,-32.10193836619989
1680,10238.838421444529,28365.0,-32.10193836619989
1681,10251.358177407345,28365.0,-32.10193836619989
1682,10234.665169456923,28365.0,-32.10193836619989
1683,10230.812936852977,28365.0,-32.10193836619989
1684,10225.676626714385,28365.0,-32.10193836619989
1685,10219.256239041146,28365.0,-32.10193836619989
1686,10212.514831984245,28365.0,-32.10193836619989
1687,10209.625657531285,28365.0,-32.10193836619989
1688,10209.304638147623,28365.0,-32.10193836619989
1689,10206.094444311002,28365.0,-32.10193836619989
1690,10207.378521845652,28365.0,-32.10193836619989
1691,10201.600172939736,28365.0,-32.10193836619989
1692,10189.40143636058,28365.0,-32.10193836619989
1693,10185.870223140297,28365.0,-32.10193836619989
1694,10181.69697115269,28365.0,-32.10193836619989
1695,10178.807796699733,28365.0,-32.10193836619989
1696,10177.523719165085,28365.0,-32.10193836619989
1697,10177.202699781423,28365.0,-32.10193836619989
1698,10186.833281291283,28365.0,-32.10193836619989
1699,10195.179785266495,28365.0,-32.10193836619989
1700,10193.574688348186,28365.0,-32.10193836619989
1701,10196.303353109313,28365.0,-32.10193836619989
1702,10190.846023587059,28365.0,-32.10193836619989
1703,10186.512261907623,28365.0,-32.10193836619989
1704,10174.95556409579,28365.0,-32.10193836619989
1705,10168.856195806213,28365.0,-32.10193836619989
1706,10182.339009920017,28365.0,-32.10193836619989
1707,10171.103331491846,28365.0,-32.10193836619989
1708,10177.844738548747,28365.0,-32.10193836619989
1709,10173.671486561141,28365.0,-32.10193836619989
1710,10178.647287007903,28365.0,-32.10193836619989
1711,10181.375951769029,28365.0,-32.10193836619989
1712,10187.154300674945,28365.0,-32.10193836619989
1713,10176.239641630438,28365.0,-32.10193836619989
